child_num,hex_id,dns_mapping,notes
1663,6kgrwnmeaaaa,0.0.0.0.0.0.1.4.5.6.4.5.1.2.3.20.h3.vichex.ca.,
1664,6kgrw5meaaaa,0.0.0.0.0.0.1.4.5.6.5.5.1.2.3.20.h3.vichex.ca.,
1665,6kgrxnmeaaaa,0.0.0.0.0.0.1.4.5.6.6.5.1.2.3.20.h3.vichex.ca.,
1666,6kgrubueaaaa,0.0.0.0.0.0.1.4.6.0.0.5.1.2.3.20.h3.vichex.ca.,
1667,6kgrurueaaaa,0.0.0.0.0.0.1.4.6.0.1.5.1.2.3.20.h3.vichex.ca.,
1668,6kgrvbueaaaa,0.0.0.0.0.0.1.4.6.0.2.5.1.2.3.20.h3.vichex.ca.,
1669,6kgrvrueaaaa,0.0.0.0.0.0.1.4.6.0.3.5.1.2.3.20.h3.vichex.ca.,
1670,6kgrwbueaaaa,0.0.0.0.0.0.1.4.6.0.4.5.1.2.3.20.h3.vichex.ca.,
1671,6kgrwrueaaaa,0.0.0.0.0.0.1.4.6.0.5.5.1.2.3.20.h3.vichex.ca.,
1672,6kgrxbueaaaa,0.0.0.0.0.0.1.4.6.0.6.5.1.2.3.20.h3.vichex.ca.,
1673,6kgrudueaaaa,0.0.0.0.0.0.1.4.6.1.0.5.1.2.3.20.h3.vichex.ca.,
1674,6kgrutueaaaa,0.0.0.0.0.0.1.4.6.1.1.5.1.2.3.20.h3.vichex.ca.,
1675,6kgrvdueaaaa,0.0.0.0.0.0.1.4.6.1.2.5.1.2.3.20.h3.vichex.ca.,
1676,6kgrvtueaaaa,0.0.0.0.0.0.1.4.6.1.3.5.1.2.3.20.h3.vichex.ca.,
1677,6kgrwdueaaaa,0.0.0.0.0.0.1.4.6.1.4.5.1.2.3.20.h3.vichex.ca.,
1678,6kgrwtueaaaa,0.0.0.0.0.0.1.4.6.1.5.5.1.2.3.20.h3.vichex.ca.,
1679,6kgrxdueaaaa,0.0.0.0.0.0.1.4.6.1.6.5.1.2.3.20.h3.vichex.ca.,
1680,6kgrufueaaaa,0.0.0.0.0.0.1.4.6.2.0.5.1.2.3.20.h3.vichex.ca.,
1681,6kgruvueaaaa,0.0.0.0.0.0.1.4.6.2.1.5.1.2.3.20.h3.vichex.ca.,
1682,6kgrvfueaaaa,0.0.0.0.0.0.1.4.6.2.2.5.1.2.3.20.h3.vichex.ca.,
1683,6kgrvvueaaaa,0.0.0.0.0.0.1.4.6.2.3.5.1.2.3.20.h3.vichex.ca.,"Cordova Bay Common Crawl"
1684,6kgrwfueaaaa,0.0.0.0.0.0.1.4.6.2.4.5.1.2.3.20.h3.vichex.ca.,
1685,6kgrwvueaaaa,0.0.0.0.0.0.1.4.6.2.5.5.1.2.3.20.h3.vichex.ca.,
1686,6kgrxfueaaaa,0.0.0.0.0.0.1.4.6.2.6.5.1.2.3.20.h3.vichex.ca.,
1687,6kgruhueaaaa,0.0.0.0.0.0.1.4.6.3.0.5.1.2.3.20.h3.vichex.ca.,
1688,6kgruxueaaaa,0.0.0.0.0.0.1.4.6.3.1.5.1.2.3.20.h3.vichex.ca.,
1689,6kgrvhueaaaa,0.0.0.0.0.0.1.4.6.3.2.5.1.2.3.20.h3.vichex.ca.,
1690,6kgrvxueaaaa,0.0.0.0.0.0.1.4.6.3.3.5.1.2.3.20.h3.vichex.ca.,
1691,6kgrwhueaaaa,0.0.0.0.0.0.1.4.6.3.4.5.1.2.3.20.h3.vichex.ca.,
1692,6kgrwxueaaaa,0.0.0.0.0.0.1.4.6.3.5.5.1.2.3.20.h3.vichex.ca.,
1693,6kgrxhueaaaa,0.0.0.0.0.0.1.4.6.3.6.5.1.2.3.20.h3.vichex.ca.,
1694,6kgrujueaaaa,0.0.0.0.0.0.1.4.6.4.0.5.1.2.3.20.h3.vichex.ca.,
1695,6kgruzueaaaa,0.0.0.0.0.0.1.4.6.4.1.5.1.2.3.20.h3.vichex.ca.,
1696,6kgrvjueaaaa,0.0.0.0.0.0.1.4.6.4.2.5.1.2.3.20.h3.vichex.ca.,
1697,6kgrvzueaaaa,0.0.0.0.0.0.1.4.6.4.3.5.1.2.3.20.h3.vichex.ca.,
1698,6kgrwjueaaaa,0.0.0.0.0.0.1.4.6.4.4.5.1.2.3.20.h3.vichex.ca.,
1699,6kgrwzueaaaa,0.0.0.0.0.0.1.4.6.4.5.5.1.2.3.20.h3.vichex.ca.,
1700,6kgrxjueaaaa,0.0.0.0.0.0.1.4.6.4.6.5.1.2.3.20.h3.vichex.ca.,
1701,6kgrulueaaaa,0.0.0.0.0.0.1.4.6.5.0.5.1.2.3.20.h3.vichex.ca.,
1702,6kgru3ueaaaa,0.0.0.0.0.0.1.4.6.5.1.5.1.2.3.20.h3.vichex.ca.,
1703,6kgrvlueaaaa,0.0.0.0.0.0.1.4.6.5.2.5.1.2.3.20.h3.vichex.ca.,"South Jubilee Common Crawl"
1704,6kgrv3ueaaaa,0.0.0.0.0.0.1.4.6.5.3.5.1.2.3.20.h3.vichex.ca.,
1705,6kgrwlueaaaa,0.0.0.0.0.0.1.4.6.5.4.5.1.2.3.20.h3.vichex.ca.,
1706,6kgrw3ueaaaa,0.0.0.0.0.0.1.4.6.5.5.5.1.2.3.20.h3.vichex.ca.,
1707,6kgrxlueaaaa,0.0.0.0.0.0.1.4.6.5.6.5.1.2.3.20.h3.vichex.ca.,
1708,6kgrunueaaaa,0.0.0.0.0.0.1.4.6.6.0.5.1.2.3.20.h3.vichex.ca.,
1709,6kgru5ueaaaa,0.0.0.0.0.0.1.4.6.6.1.5.1.2.3.20.h3.vichex.ca.,
1710,6kgrvnueaaaa,0.0.0.0.0.0.1.4.6.6.2.5.1.2.3.20.h3.vichex.ca.,
1711,6kgrv5ueaaaa,0.0.0.0.0.0.1.4.6.6.3.5.1.2.3.20.h3.vichex.ca.,
1712,6kgrwnueaaaa,0.0.0.0.0.0.1.4.6.6.4.5.1.2.3.20.h3.vichex.ca.,
1713,6kgrw5ueaaaa,0.0.0.0.0.0.1.4.6.6.5.5.1.2.3.20.h3.vichex.ca.,
1714,6kgrxnueaaaa,0.0.0.0.0.0.1.4.6.6.6.5.1.2.3.20.h3.vichex.ca.,
1715,6kgruafeaaaa,0.0.0.0.0.0.1.5.0.0.0.5.1.2.3.20.h3.vichex.ca.,
1716,6kgruqfeaaaa,0.0.0.0.0.0.1.5.0.0.1.5.1.2.3.20.h3.vichex.ca.,
1717,6kgrvafeaaaa,0.0.0.0.0.0.1.5.0.0.2.5.1.2.3.20.h3.vichex.ca.,"Cadboro Bay Common Crawl"
1718,6kgrvqfeaaaa,0.0.0.0.0.0.1.5.0.0.3.5.1.2.3.20.h3.vichex.ca.,
1719,6kgrwafeaaaa,0.0.0.0.0.0.1.5.0.0.4.5.1.2.3.20.h3.vichex.ca.,
1720,6kgrwqfeaaaa,0.0.0.0.0.0.1.5.0.0.5.5.1.2.3.20.h3.vichex.ca.,
1721,6kgrxafeaaaa,0.0.0.0.0.0.1.5.0.0.6.5.1.2.3.20.h3.vichex.ca.,
1722,6kgrucfeaaaa,0.0.0.0.0.0.1.5.0.1.0.5.1.2.3.20.h3.vichex.ca.,
1723,6kgrusfeaaaa,0.0.0.0.0.0.1.5.0.1.1.5.1.2.3.20.h3.vichex.ca.,
1724,6kgrvcfeaaaa,0.0.0.0.0.0.1.5.0.1.2.5.1.2.3.20.h3.vichex.ca.,
1725,6kgrvsfeaaaa,0.0.0.0.0.0.1.5.0.1.3.5.1.2.3.20.h3.vichex.ca.,
1726,6kgrwcfeaaaa,0.0.0.0.0.0.1.5.0.1.4.5.1.2.3.20.h3.vichex.ca.,
1727,6kgrwsfeaaaa,0.0.0.0.0.0.1.5.0.1.5.5.1.2.3.20.h3.vichex.ca.,
1728,6kgrxcfeaaaa,0.0.0.0.0.0.1.5.0.1.6.5.1.2.3.20.h3.vichex.ca.,
1729,6kgruefeaaaa,0.0.0.0.0.0.1.5.0.2.0.5.1.2.3.20.h3.vichex.ca.,
1730,6kgruufeaaaa,0.0.0.0.0.0.1.5.0.2.1.5.1.2.3.20.h3.vichex.ca.,
1731,6kgrvefeaaaa,0.0.0.0.0.0.1.5.0.2.2.5.1.2.3.20.h3.vichex.ca.,
1732,6kgrvufeaaaa,0.0.0.0.0.0.1.5.0.2.3.5.1.2.3.20.h3.vichex.ca.,
1733,6kgrwefeaaaa,0.0.0.0.0.0.1.5.0.2.4.5.1.2.3.20.h3.vichex.ca.,
1734,6kgrwufeaaaa,0.0.0.0.0.0.1.5.0.2.5.5.1.2.3.20.h3.vichex.ca.,
1735,6kgrxefeaaaa,0.0.0.0.0.0.1.5.0.2.6.5.1.2.3.20.h3.vichex.ca.,
1736,6kgrugfeaaaa,0.0.0.0.0.0.1.5.0.3.0.5.1.2.3.20.h3.vichex.ca.,
1737,6kgruwfeaaaa,0.0.0.0.0.0.1.5.0.3.1.5.1.2.3.20.h3.vichex.ca.,
1738,6kgrvgfeaaaa,0.0.0.0.0.0.1.5.0.3.2.5.1.2.3.20.h3.vichex.ca.,
1739,6kgrvwfeaaaa,0.0.0.0.0.0.1.5.0.3.3.5.1.2.3.20.h3.vichex.ca.,
1740,6kgrwgfeaaaa,0.0.0.0.0.0.1.5.0.3.4.5.1.2.3.20.h3.vichex.ca.,
1741,6kgrwwfeaaaa,0.0.0.0.0.0.1.5.0.3.5.5.1.2.3.20.h3.vichex.ca.,
1742,6kgrxgfeaaaa,0.0.0.0.0.0.1.5.0.3.6.5.1.2.3.20.h3.vichex.ca.,
1743,6kgruifeaaaa,0.0.0.0.0.0.1.5.0.4.0.5.1.2.3.20.h3.vichex.ca.,
1744,6kgruyfeaaaa,0.0.0.0.0.0.1.5.0.4.1.5.1.2.3.20.h3.vichex.ca.,
1745,6kgrvifeaaaa,0.0.0.0.0.0.1.5.0.4.2.5.1.2.3.20.h3.vichex.ca.,
1746,6kgrvyfeaaaa,0.0.0.0.0.0.1.5.0.4.3.5.1.2.3.20.h3.vichex.ca.,
1747,6kgrwifeaaaa,0.0.0.0.0.0.1.5.0.4.4.5.1.2.3.20.h3.vichex.ca.,
1748,6kgrwyfeaaaa,0.0.0.0.0.0.1.5.0.4.5.5.1.2.3.20.h3.vichex.ca.,
1749,6kgrxifeaaaa,0.0.0.0.0.0.1.5.0.4.6.5.1.2.3.20.h3.vichex.ca.,
1750,6kgrukfeaaaa,0.0.0.0.0.0.1.5.0.5.0.5.1.2.3.20.h3.vichex.ca.,
1751,6kgru2feaaaa,0.0.0.0.0.0.1.5.0.5.1.5.1.2.3.20.h3.vichex.ca.,
1752,6kgrvkfeaaaa,0.0.0.0.0.0.1.5.0.5.2.5.1.2.3.20.h3.vichex.ca.,
1753,6kgrv2feaaaa,0.0.0.0.0.0.1.5.0.5.3.5.1.2.3.20.h3.vichex.ca.,
1754,6kgrwkfeaaaa,0.0.0.0.0.0.1.5.0.5.4.5.1.2.3.20.h3.vichex.ca.,
1755,6kgrw2feaaaa,0.0.0.0.0.0.1.5.0.5.5.5.1.2.3.20.h3.vichex.ca.,
1756,6kgrxkfeaaaa,0.0.0.0.0.0.1.5.0.5.6.5.1.2.3.20.h3.vichex.ca.,
1757,6kgrumfeaaaa,0.0.0.0.0.0.1.5.0.6.0.5.1.2.3.20.h3.vichex.ca.,
1758,6kgru4feaaaa,0.0.0.0.0.0.1.5.0.6.1.5.1.2.3.20.h3.vichex.ca.,
1759,6kgrvmfeaaaa,0.0.0.0.0.0.1.5.0.6.2.5.1.2.3.20.h3.vichex.ca.,
1760,6kgrv4feaaaa,0.0.0.0.0.0.1.5.0.6.3.5.1.2.3.20.h3.vichex.ca.,
1761,6kgrwmfeaaaa,0.0.0.0.0.0.1.5.0.6.4.5.1.2.3.20.h3.vichex.ca.,
1762,6kgrw4feaaaa,0.0.0.0.0.0.1.5.0.6.5.5.1.2.3.20.h3.vichex.ca.,
1763,6kgrxmfeaaaa,0.0.0.0.0.0.1.5.0.6.6.5.1.2.3.20.h3.vichex.ca.,
1764,6kgruaneaaaa,0.0.0.0.0.0.1.5.1.0.0.5.1.2.3.20.h3.vichex.ca.,
1765,6kgruqneaaaa,0.0.0.0.0.0.1.5.1.0.1.5.1.2.3.20.h3.vichex.ca.,
1766,6kgrvaneaaaa,0.0.0.0.0.0.1.5.1.0.2.5.1.2.3.20.h3.vichex.ca.,
1767,6kgrvqneaaaa,0.0.0.0.0.0.1.5.1.0.3.5.1.2.3.20.h3.vichex.ca.,
1768,6kgrwaneaaaa,0.0.0.0.0.0.1.5.1.0.4.5.1.2.3.20.h3.vichex.ca.,
1769,6kgrwqneaaaa,0.0.0.0.0.0.1.5.1.0.5.5.1.2.3.20.h3.vichex.ca.,
1770,6kgrxaneaaaa,0.0.0.0.0.0.1.5.1.0.6.5.1.2.3.20.h3.vichex.ca.,
1771,6kgrucneaaaa,0.0.0.0.0.0.1.5.1.1.0.5.1.2.3.20.h3.vichex.ca.,
1772,6kgrusneaaaa,0.0.0.0.0.0.1.5.1.1.1.5.1.2.3.20.h3.vichex.ca.,
1773,6kgrvcneaaaa,0.0.0.0.0.0.1.5.1.1.2.5.1.2.3.20.h3.vichex.ca.,
1774,6kgrvsneaaaa,0.0.0.0.0.0.1.5.1.1.3.5.1.2.3.20.h3.vichex.ca.,
1775,6kgrwcneaaaa,0.0.0.0.0.0.1.5.1.1.4.5.1.2.3.20.h3.vichex.ca.,
1776,6kgrwsneaaaa,0.0.0.0.0.0.1.5.1.1.5.5.1.2.3.20.h3.vichex.ca.,
1777,6kgrxcneaaaa,0.0.0.0.0.0.1.5.1.1.6.5.1.2.3.20.h3.vichex.ca.,
1778,6kgrueneaaaa,0.0.0.0.0.0.1.5.1.2.0.5.1.2.3.20.h3.vichex.ca.,
1779,6kgruuneaaaa,0.0.0.0.0.0.1.5.1.2.1.5.1.2.3.20.h3.vichex.ca.,
1780,6kgrveneaaaa,0.0.0.0.0.0.1.5.1.2.2.5.1.2.3.20.h3.vichex.ca.,
1781,6kgrvuneaaaa,0.0.0.0.0.0.1.5.1.2.3.5.1.2.3.20.h3.vichex.ca.,
1782,6kgrweneaaaa,0.0.0.0.0.0.1.5.1.2.4.5.1.2.3.20.h3.vichex.ca.,
1783,6kgrwuneaaaa,0.0.0.0.0.0.1.5.1.2.5.5.1.2.3.20.h3.vichex.ca.,
1784,6kgrxeneaaaa,0.0.0.0.0.0.1.5.1.2.6.5.1.2.3.20.h3.vichex.ca.,
1785,6kgrugneaaaa,0.0.0.0.0.0.1.5.1.3.0.5.1.2.3.20.h3.vichex.ca.,
1786,6kgruwneaaaa,0.0.0.0.0.0.1.5.1.3.1.5.1.2.3.20.h3.vichex.ca.,
1787,6kgrvgneaaaa,0.0.0.0.0.0.1.5.1.3.2.5.1.2.3.20.h3.vichex.ca.,
1788,6kgrvwneaaaa,0.0.0.0.0.0.1.5.1.3.3.5.1.2.3.20.h3.vichex.ca.,
1789,6kgrwgneaaaa,0.0.0.0.0.0.1.5.1.3.4.5.1.2.3.20.h3.vichex.ca.,
1790,6kgrwwneaaaa,0.0.0.0.0.0.1.5.1.3.5.5.1.2.3.20.h3.vichex.ca.,
1791,6kgrxgneaaaa,0.0.0.0.0.0.1.5.1.3.6.5.1.2.3.20.h3.vichex.ca.,
1792,6kgruineaaaa,0.0.0.0.0.0.1.5.1.4.0.5.1.2.3.20.h3.vichex.ca.,
1793,6kgruyneaaaa,0.0.0.0.0.0.1.5.1.4.1.5.1.2.3.20.h3.vichex.ca.,
1794,6kgrvineaaaa,0.0.0.0.0.0.1.5.1.4.2.5.1.2.3.20.h3.vichex.ca.,"Rockland Common Crawl"
1795,6kgrvyneaaaa,0.0.0.0.0.0.1.5.1.4.3.5.1.2.3.20.h3.vichex.ca.,
1796,6kgrwineaaaa,0.0.0.0.0.0.1.5.1.4.4.5.1.2.3.20.h3.vichex.ca.,
1797,6kgrwyneaaaa,0.0.0.0.0.0.1.5.1.4.5.5.1.2.3.20.h3.vichex.ca.,
1798,6kgrxineaaaa,0.0.0.0.0.0.1.5.1.4.6.5.1.2.3.20.h3.vichex.ca.,
1799,6kgrukneaaaa,0.0.0.0.0.0.1.5.1.5.0.5.1.2.3.20.h3.vichex.ca.,
1800,6kgru2neaaaa,0.0.0.0.0.0.1.5.1.5.1.5.1.2.3.20.h3.vichex.ca.,
1801,6kgrvkneaaaa,0.0.0.0.0.0.1.5.1.5.2.5.1.2.3.20.h3.vichex.ca.,"Gorge Tillicum Common Crawl"
1802,6kgrv2neaaaa,0.0.0.0.0.0.1.5.1.5.3.5.1.2.3.20.h3.vichex.ca.,
1803,6kgrwkneaaaa,0.0.0.0.0.0.1.5.1.5.4.5.1.2.3.20.h3.vichex.ca.,
1804,6kgrw2neaaaa,0.0.0.0.0.0.1.5.1.5.5.5.1.2.3.20.h3.vichex.ca.,
1805,6kgrxkneaaaa,0.0.0.0.0.0.1.5.1.5.6.5.1.2.3.20.h3.vichex.ca.,
1806,6kgrumneaaaa,0.0.0.0.0.0.1.5.1.6.0.5.1.2.3.20.h3.vichex.ca.,
1807,6kgru4neaaaa,0.0.0.0.0.0.1.5.1.6.1.5.1.2.3.20.h3.vichex.ca.,
1808,6kgrvmneaaaa,0.0.0.0.0.0.1.5.1.6.2.5.1.2.3.20.h3.vichex.ca.,
1809,6kgrv4neaaaa,0.0.0.0.0.0.1.5.1.6.3.5.1.2.3.20.h3.vichex.ca.,
1810,6kgrwmneaaaa,0.0.0.0.0.0.1.5.1.6.4.5.1.2.3.20.h3.vichex.ca.,
1811,6kgrw4neaaaa,0.0.0.0.0.0.1.5.1.6.5.5.1.2.3.20.h3.vichex.ca.,
1812,6kgrxmneaaaa,0.0.0.0.0.0.1.5.1.6.6.5.1.2.3.20.h3.vichex.ca.,
1813,6kgruaveaaaa,0.0.0.0.0.0.1.5.2.0.0.5.1.2.3.20.h3.vichex.ca.,
1814,6kgruqveaaaa,0.0.0.0.0.0.1.5.2.0.1.5.1.2.3.20.h3.vichex.ca.,
1815,6kgrvaveaaaa,0.0.0.0.0.0.1.5.2.0.2.5.1.2.3.20.h3.vichex.ca.,
1816,6kgrvqveaaaa,0.0.0.0.0.0.1.5.2.0.3.5.1.2.3.20.h3.vichex.ca.,
1817,6kgrwaveaaaa,0.0.0.0.0.0.1.5.2.0.4.5.1.2.3.20.h3.vichex.ca.,
1818,6kgrwqveaaaa,0.0.0.0.0.0.1.5.2.0.5.5.1.2.3.20.h3.vichex.ca.,
1819,6kgrxaveaaaa,0.0.0.0.0.0.1.5.2.0.6.5.1.2.3.20.h3.vichex.ca.,
1820,6kgrucveaaaa,0.0.0.0.0.0.1.5.2.1.0.5.1.2.3.20.h3.vichex.ca.,
1821,6kgrusveaaaa,0.0.0.0.0.0.1.5.2.1.1.5.1.2.3.20.h3.vichex.ca.,
1822,6kgrvcveaaaa,0.0.0.0.0.0.1.5.2.1.2.5.1.2.3.20.h3.vichex.ca.,
1823,6kgrvsveaaaa,0.0.0.0.0.0.1.5.2.1.3.5.1.2.3.20.h3.vichex.ca.,
1824,6kgrwcveaaaa,0.0.0.0.0.0.1.5.2.1.4.5.1.2.3.20.h3.vichex.ca.,
1825,6kgrwsveaaaa,0.0.0.0.0.0.1.5.2.1.5.5.1.2.3.20.h3.vichex.ca.,
1826,6kgrxcveaaaa,0.0.0.0.0.0.1.5.2.1.6.5.1.2.3.20.h3.vichex.ca.,
1827,6kgrueveaaaa,0.0.0.0.0.0.1.5.2.2.0.5.1.2.3.20.h3.vichex.ca.,
1828,6kgruuveaaaa,0.0.0.0.0.0.1.5.2.2.1.5.1.2.3.20.h3.vichex.ca.,
1829,6kgrveveaaaa,0.0.0.0.0.0.1.5.2.2.2.5.1.2.3.20.h3.vichex.ca.,
1830,6kgrvuveaaaa,0.0.0.0.0.0.1.5.2.2.3.5.1.2.3.20.h3.vichex.ca.,
1831,6kgrweveaaaa,0.0.0.0.0.0.1.5.2.2.4.5.1.2.3.20.h3.vichex.ca.,
1832,6kgrwuveaaaa,0.0.0.0.0.0.1.5.2.2.5.5.1.2.3.20.h3.vichex.ca.,
1833,6kgrxeveaaaa,0.0.0.0.0.0.1.5.2.2.6.5.1.2.3.20.h3.vichex.ca.,
1834,6kgrugveaaaa,0.0.0.0.0.0.1.5.2.3.0.5.1.2.3.20.h3.vichex.ca.,
1835,6kgruwveaaaa,0.0.0.0.0.0.1.5.2.3.1.5.1.2.3.20.h3.vichex.ca.,
1836,6kgrvgveaaaa,0.0.0.0.0.0.1.5.2.3.2.5.1.2.3.20.h3.vichex.ca.,
1837,6kgrvwveaaaa,0.0.0.0.0.0.1.5.2.3.3.5.1.2.3.20.h3.vichex.ca.,
1838,6kgrwgveaaaa,0.0.0.0.0.0.1.5.2.3.4.5.1.2.3.20.h3.vichex.ca.,
1839,6kgrwwveaaaa,0.0.0.0.0.0.1.5.2.3.5.5.1.2.3.20.h3.vichex.ca.,
1840,6kgrxgveaaaa,0.0.0.0.0.0.1.5.2.3.6.5.1.2.3.20.h3.vichex.ca.,
1841,6kgruiveaaaa,0.0.0.0.0.0.1.5.2.4.0.5.1.2.3.20.h3.vichex.ca.,
1842,6kgruyveaaaa,0.0.0.0.0.0.1.5.2.4.1.5.1.2.3.20.h3.vichex.ca.,
1843,6kgrviveaaaa,0.0.0.0.0.0.1.5.2.4.2.5.1.2.3.20.h3.vichex.ca.,
1844,6kgrvyveaaaa,0.0.0.0.0.0.1.5.2.4.3.5.1.2.3.20.h3.vichex.ca.,
1845,6kgrwiveaaaa,0.0.0.0.0.0.1.5.2.4.4.5.1.2.3.20.h3.vichex.ca.,
1846,6kgrwyveaaaa,0.0.0.0.0.0.1.5.2.4.5.5.1.2.3.20.h3.vichex.ca.,
1847,6kgrxiveaaaa,0.0.0.0.0.0.1.5.2.4.6.5.1.2.3.20.h3.vichex.ca.,
1848,6kgrukveaaaa,0.0.0.0.0.0.1.5.2.5.0.5.1.2.3.20.h3.vichex.ca.,
1849,6kgru2veaaaa,0.0.0.0.0.0.1.5.2.5.1.5.1.2.3.20.h3.vichex.ca.,
1850,6kgrvkveaaaa,0.0.0.0.0.0.1.5.2.5.2.5.1.2.3.20.h3.vichex.ca.,
1851,6kgrv2veaaaa,0.0.0.0.0.0.1.5.2.5.3.5.1.2.3.20.h3.vichex.ca.,
1852,6kgrwkveaaaa,0.0.0.0.0.0.1.5.2.5.4.5.1.2.3.20.h3.vichex.ca.,
1853,6kgrw2veaaaa,0.0.0.0.0.0.1.5.2.5.5.5.1.2.3.20.h3.vichex.ca.,
1854,6kgrxkveaaaa,0.0.0.0.0.0.1.5.2.5.6.5.1.2.3.20.h3.vichex.ca.,
1855,6kgrumveaaaa,0.0.0.0.0.0.1.5.2.6.0.5.1.2.3.20.h3.vichex.ca.,
1856,6kgru4veaaaa,0.0.0.0.0.0.1.5.2.6.1.5.1.2.3.20.h3.vichex.ca.,
1857,6kgrvmveaaaa,0.0.0.0.0.0.1.5.2.6.2.5.1.2.3.20.h3.vichex.ca.,
1858,6kgrv4veaaaa,0.0.0.0.0.0.1.5.2.6.3.5.1.2.3.20.h3.vichex.ca.,
1859,6kgrwmveaaaa,0.0.0.0.0.0.1.5.2.6.4.5.1.2.3.20.h3.vichex.ca.,
1860,6kgrw4veaaaa,0.0.0.0.0.0.1.5.2.6.5.5.1.2.3.20.h3.vichex.ca.,
1861,6kgrxmveaaaa,0.0.0.0.0.0.1.5.2.6.6.5.1.2.3.20.h3.vichex.ca.,
1862,6kgrua5eaaaa,0.0.0.0.0.0.1.5.3.0.0.5.1.2.3.20.h3.vichex.ca.,
1863,6kgruq5eaaaa,0.0.0.0.0.0.1.5.3.0.1.5.1.2.3.20.h3.vichex.ca.,
1864,6kgrva5eaaaa,0.0.0.0.0.0.1.5.3.0.2.5.1.2.3.20.h3.vichex.ca.,
1865,6kgrvq5eaaaa,0.0.0.0.0.0.1.5.3.0.3.5.1.2.3.20.h3.vichex.ca.,
1866,6kgrwa5eaaaa,0.0.0.0.0.0.1.5.3.0.4.5.1.2.3.20.h3.vichex.ca.,
1867,6kgrwq5eaaaa,0.0.0.0.0.0.1.5.3.0.5.5.1.2.3.20.h3.vichex.ca.,
1868,6kgrxa5eaaaa,0.0.0.0.0.0.1.5.3.0.6.5.1.2.3.20.h3.vichex.ca.,
1869,6kgruc5eaaaa,0.0.0.0.0.0.1.5.3.1.0.5.1.2.3.20.h3.vichex.ca.,
1870,6kgrus5eaaaa,0.0.0.0.0.0.1.5.3.1.1.5.1.2.3.20.h3.vichex.ca.,
1871,6kgrvc5eaaaa,0.0.0.0.0.0.1.5.3.1.2.5.1.2.3.20.h3.vichex.ca.,
1872,6kgrvs5eaaaa,0.0.0.0.0.0.1.5.3.1.3.5.1.2.3.20.h3.vichex.ca.,
1873,6kgrwc5eaaaa,0.0.0.0.0.0.1.5.3.1.4.5.1.2.3.20.h3.vichex.ca.,
1874,6kgrws5eaaaa,0.0.0.0.0.0.1.5.3.1.5.5.1.2.3.20.h3.vichex.ca.,
1875,6kgrxc5eaaaa,0.0.0.0.0.0.1.5.3.1.6.5.1.2.3.20.h3.vichex.ca.,
1876,6kgrue5eaaaa,0.0.0.0.0.0.1.5.3.2.0.5.1.2.3.20.h3.vichex.ca.,
1877,6kgruu5eaaaa,0.0.0.0.0.0.1.5.3.2.1.5.1.2.3.20.h3.vichex.ca.,
1878,6kgrve5eaaaa,0.0.0.0.0.0.1.5.3.2.2.5.1.2.3.20.h3.vichex.ca.,
1879,6kgrvu5eaaaa,0.0.0.0.0.0.1.5.3.2.3.5.1.2.3.20.h3.vichex.ca.,
1880,6kgrwe5eaaaa,0.0.0.0.0.0.1.5.3.2.4.5.1.2.3.20.h3.vichex.ca.,
1881,6kgrwu5eaaaa,0.0.0.0.0.0.1.5.3.2.5.5.1.2.3.20.h3.vichex.ca.,
1882,6kgrxe5eaaaa,0.0.0.0.0.0.1.5.3.2.6.5.1.2.3.20.h3.vichex.ca.,
1883,6kgrug5eaaaa,0.0.0.0.0.0.1.5.3.3.0.5.1.2.3.20.h3.vichex.ca.,
1884,6kgruw5eaaaa,0.0.0.0.0.0.1.5.3.3.1.5.1.2.3.20.h3.vichex.ca.,
1885,6kgrvg5eaaaa,0.0.0.0.0.0.1.5.3.3.2.5.1.2.3.20.h3.vichex.ca.,
1886,6kgrvw5eaaaa,0.0.0.0.0.0.1.5.3.3.3.5.1.2.3.20.h3.vichex.ca.,
1887,6kgrwg5eaaaa,0.0.0.0.0.0.1.5.3.3.4.5.1.2.3.20.h3.vichex.ca.,
1888,6kgrww5eaaaa,0.0.0.0.0.0.1.5.3.3.5.5.1.2.3.20.h3.vichex.ca.,
1889,6kgrxg5eaaaa,0.0.0.0.0.0.1.5.3.3.6.5.1.2.3.20.h3.vichex.ca.,
1890,6kgrui5eaaaa,0.0.0.0.0.0.1.5.3.4.0.5.1.2.3.20.h3.vichex.ca.,
1891,6kgruy5eaaaa,0.0.0.0.0.0.1.5.3.4.1.5.1.2.3.20.h3.vichex.ca.,
1892,6kgrvi5eaaaa,0.0.0.0.0.0.1.5.3.4.2.5.1.2.3.20.h3.vichex.ca.,"Camosun Common Crawl"
1893,6kgrvy5eaaaa,0.0.0.0.0.0.1.5.3.4.3.5.1.2.3.20.h3.vichex.ca.,
1894,6kgrwi5eaaaa,0.0.0.0.0.0.1.5.3.4.4.5.1.2.3.20.h3.vichex.ca.,
1895,6kgrwy5eaaaa,0.0.0.0.0.0.1.5.3.4.5.5.1.2.3.20.h3.vichex.ca.,
1896,6kgrxi5eaaaa,0.0.0.0.0.0.1.5.3.4.6.5.1.2.3.20.h3.vichex.ca.,
1897,6kgruk5eaaaa,0.0.0.0.0.0.1.5.3.5.0.5.1.2.3.20.h3.vichex.ca.,
